0, 0, 0, 0, 0, ,
0, 0, 0, 0, 0, ,
0, 0, 0, 0, 0, ,
0, -2.99999996e-08, -2.99999996e-08, -3.00000044e-08, 0, ,
0, 0, 0, 0, 0, ,
